left_norm,right_norm,charsim,wordsim,ratio,partialratio,tokensort,tokenset,levenstein,jaro_winkler,first_letter_jaccard,combined_len,len_ratio,dc_reg_eq,openai_pred
ctr for forensic science research and education,ctr for integrity in forensic science,0.5558334831999562,0.65940158867684,0.5714285714285714,0.7868852459016393,0.6428571428571428,0.7868852459016393,0.3829787234042553,0.8349663321523307,0.42857142857142855,4.430816798843313,0.7872340425531915,8.856867109373798e-06,0.6
ctr for consumer law and economic justice,hawaii appleseed ctr for law and economic justice,0.6347390030740366,0.6255278201910812,0.7111111111111111,0.8767123287671232,0.7777777777777779,0.8767123287671232,0.5714285714285714,0.7036004645760743,0.8571428571428571,4.499809670330265,0.8367346938775511,2.043786872999936e-05,0.09999999999999998
new jersey second amendment soc,second amendment law ctr,0.6082206693170732,0.6621279759209515,0.6545454545454545,0.8181818181818181,0.7272727272727273,0.8,0.4516129032258065,0.6787162799471798,0.3333333333333333,4.007333185232471,0.7741935483870968,0.0014565650297765629,0.15000000000000002
league of women voters,league of women voters of alabama,0.7982877990686518,0.8372599905717645,0.8,1.0,0.8,1.0,0.6666666666666667,0.9333333333333333,0.8,4.007333185232471,0.6666666666666666,0.0001586981173849657,0.95
american assn of university women of florida,university of florida,0.6892646584245207,0.7814054016774526,0.6461538461538461,0.7272727272727273,0.6461538461538461,1.0,0.4772727272727273,0.6209652920179236,0.6,4.174387269895637,0.4772727272727273,5.560030206362249e-06,0.09999999999999998
fog pharmaceuticals,ironwood pharmaceuticals,0.6064360578485268,0.38972805324200205,0.7906976744186046,0.9189189189189189,0.7906976744186046,0.8823529411764706,0.7083333333333333,0.8088665290677675,0.3333333333333333,3.7612001156935624,0.7916666666666666,3.8694911664701724e-05,0.050000000000000044
equality new york,innocence project new york new york,0.5131283223519667,0.643088075334609,0.4615384615384615,0.6923076923076923,0.3846153846153846,0.64,0.34285714285714286,0.5440242763772175,0.4,3.9512437185814275,0.4857142857142857,5.483672991859798e-06,0.09999999999999998
saint luke’s health system,st. luke’s health system,0.8347494347222639,0.7450535296794214,0.92,0.9565217391304348,0.92,0.92,0.8461538461538461,0.874623745819398,1.0,3.912023005428146,0.9230769230769231,2.8552175973951228e-05,0.95
washington assn of sheriffs and police chiefs,washington state assn of sheriffs and police chiefs,0.9307621199736282,0.9421515602910929,0.9375,0.891566265060241,0.9375,1.0,0.8823529411764706,0.905359477124183,1.0,4.564348191467836,0.8823529411764706,0.0021842545083530455,0.95
conservative legal defense and education fund,women’s equal rights legal defense and education fund,0.6359750721241898,0.6201930201257351,0.7959183673469387,0.8607594936708861,0.653061224489796,0.8311688311688311,0.7358490566037736,0.773674752920036,0.625,4.584967478670572,0.8490566037735849,1.6812569367420755e-05,0.09999999999999998
arizona prosecuting attorneys’ advisory council,indiana prosecuting attorneys council,0.6576813819104003,0.6105665926618765,0.7857142857142857,0.7647058823529411,0.6904761904761905,0.6904761904761905,0.6808510638297872,0.8492565513842109,0.75,4.430816798843313,0.7872340425531915,0.00019989708788142277,0.050000000000000044
government accountability project,justice and corporate accountability project,0.5985145505532354,0.5099416542829067,0.6753246753246753,0.8524590163934427,0.7012987012987013,0.8,0.5909090909090908,0.6965343086032741,0.4,4.343805421853684,0.75,5.321406243776266e-05,0.7
ctr for advanced spine technologies,here technologies,0.6070178373710565,0.29439465027253464,0.5769230769230769,0.9032258064516128,0.6153846153846154,0.8275862068965517,0.4285714285714286,0.5440242763772175,0.16666666666666666,3.9512437185814275,0.4857142857142857,1.7556485872500307e-05,0.050000000000000044
american small business league,small business forward,0.5770135141936139,0.6158740057693354,0.6153846153846154,0.7441860465116279,0.6153846153846154,0.7777777777777777,0.4666666666666667,0.6425430778371956,0.4,3.9512437185814275,0.7333333333333333,1.6805097317506148e-05,0.30000000000000004
new york county defender service,new york county lawyers assn,0.5329950942334245,0.5966376413095501,0.6666666666666667,0.7407407407407408,0.6,0.6976744186046511,0.59375,0.8717261904761905,0.42857142857142855,4.0943445622221,0.875,0.0001285468505331222,0.09999999999999998
alaska family action,family fdn,0.41314407331109376,0.3916257167092594,0.5333333333333333,0.7,0.4,0.75,0.4,0.5404761904761904,0.5,3.4011973816621555,0.5,0.0002048691586535618,0.4
california school boards assn,mississippi school boards assn,0.5779329490619828,0.7189720414840731,0.711864406779661,0.8163265306122449,0.711864406779661,0.7659574468085105,0.6666666666666667,0.712807881773399,0.6,4.07753744390572,0.9666666666666667,5.651917475703872e-05,0.050000000000000044
tampa bay access force,tampa bay rays,0.5826639688240377,0.5383271698441933,0.6666666666666667,0.88,0.6111111111111112,0.782608695652174,0.5,0.8885114885114886,0.4,3.58351893845611,0.6363636363636364,9.225883016052222e-05,0.0
neo philanthropy d/b/a we testify,we testify,0.4832263206520373,0.698102619914151,0.4651162790697675,1.0,0.4651162790697675,1.0,0.303030303030303,0.4838383838383839,0.4,3.7612001156935624,0.30303030303030304,0.00014973177660190342,0.0
natl fed of independent business small business legal ctr,nfib small business legal ctr,0.622498665573031,0.6250785791062263,0.6744186046511628,0.9259259259259259,0.627906976744186,0.9056603773584905,0.5087719298245614,0.624546279491833,0.625,4.454347296253507,0.5087719298245614,0.0001891031467708454,0.95
animal legal defense fund,pro-life texas,0.0,0.0,0.2564102564102564,0.3571428571428571,0.3076923076923077,0.3076923076923077,0.19999999999999996,0.5054761904761905,0.0,3.6635616461296463,0.56,6.244414528724926e-05,0.050000000000000044
legal aid justice ctr,legal aid justice ctr (virginia),0.6907230587654666,0.8664022630421785,0.7924528301886792,1.0,0.7924528301886792,1.0,0.65625,0.93125,0.8,3.970291913552122,0.65625,0.00023158144170980438,0.95
concordia university-st. paul,st. paul’s ctr,0.39034560447443445,0.6708699383915903,0.37209302325581395,0.7272727272727273,0.5116279069767442,0.5116279069767442,0.13793103448275867,0.4376026272577997,0.5,3.7612001156935624,0.4827586206896552,2.382173174587798e-05,0.19999999999999996
compass family services,new hope housing,0.0,0.0,0.2564102564102564,0.2857142857142857,0.3076923076923077,0.3076923076923077,0.13043478260869568,0.4377587991718426,0.0,3.6635616461296463,0.6956521739130435,0.0036012374111913607,0.15000000000000002
natl assn of home builders,natl assn of home builders of the united states,0.7678572200253692,0.8001345977938221,0.7123287671232876,1.0,0.7123287671232876,1.0,0.5531914893617021,0.9106382978723404,0.625,4.290459441148391,0.5531914893617021,0.00016654285681973964,0.95
children and family justice ctr,our children’s trust,0.314389461685924,0.28797372398280247,0.4705882352941176,0.6206896551724138,0.5490196078431373,0.5490196078431372,0.25806451612903225,0.5890681003584229,0.16666666666666666,3.9318256327243257,0.6451612903225806,3.7455785925536164e-05,0.19999999999999996
abata therapeutics,akebia therapeutics,0.6000598192775249,0.346994704064049,0.8648648648648648,0.8823529411764706,0.8648648648648648,0.8648648648648648,0.7894736842105263,0.8630482456140351,1.0,3.6109179126442243,0.9473684210526315,3.869491166470149e-05,0.0
california farm bureau,texas farm bureau,0.643882594766672,0.7413630966731678,0.6666666666666667,0.8666666666666667,0.5641025641025641,0.7857142857142857,0.5454545454545454,0.6569998628822158,0.5,3.6635616461296463,0.7727272727272727,0.0,0.050000000000000044
graphic artists guild,graphic artist’s guild,0.8451798122164706,0.6278222634446148,0.9767441860465115,0.9523809523809522,0.9767441860465115,0.9767441860465117,0.9545454545454546,0.990909090909091,1.0,3.7612001156935624,0.9545454545454546,0.004423311522836333,0.9
hca healthcare,prime healthcare,0.6544442628142408,0.346994704064049,0.7333333333333334,0.88,0.6666666666666667,0.8333333333333333,0.6875,0.6728896103896104,0.5,3.4011973816621555,0.875,0.00017776706091528416,0.09999999999999998
march for life,march for life education and defense fund,0.577081661389211,0.7284162978739771,0.509090909090909,1.0,0.509090909090909,1.0,0.3414634146341463,0.8682926829268294,0.5,4.007333185232471,0.34146341463414637,0.0004899549440116857,0.9
seattle mennonite church,u.t.o.p.i.a. seattle,0.22213283903067188,0.6307107128971872,0.31818181818181823,0.5185185185185186,0.31818181818181823,0.5185185185185186,0.08333333333333337,0.41111111111111115,0.25,3.784189633918261,0.8333333333333334,4.094626836441641e-05,0.09999999999999998
cfl technologies,eaze technologies,0.6163859518522329,0.3724236737735308,0.7878787878787878,0.896551724137931,0.7878787878787878,0.8571428571428571,0.7647058823529411,0.8334276018099548,0.3333333333333333,3.4965075614664802,0.9411764705882353,0.0,0.09999999999999998
asian pacific american bar assn of silicon valley (apaba silicon valley),law fdn of silicon valley,0.6242644715061133,0.6903830132626324,0.4536082474226804,0.84,0.4329896907216495,0.8095238095238095,0.3055555555555556,0.5921548821548822,0.3333333333333333,4.574710978503383,0.3472222222222222,0.00012345940309586073,0.09999999999999998
asian american legal defense and education fund,legal momentum,0.13410438065046495,0.18076078363867035,0.3278688524590164,0.5714285714285714,0.2295081967213115,0.5263157894736842,0.21276595744680848,0.46330068670494207,0.16666666666666666,4.110873864173311,0.2978723404255319,4.9223963443812956e-05,0.09999999999999998
oklahoma wesleyan university,wesleyan university,0.7848909341851209,0.8380044328845786,0.8085106382978724,1.0,0.8085106382978724,1.0,0.6785714285714286,0.8226817042606517,0.6666666666666666,3.8501476017100584,0.6785714285714286,6.776737667593878e-05,0.15000000000000002
american assn for justice,american citizens for justice,0.620001071470848,0.6797193680117813,0.814814814814815,0.75,0.814814814814815,0.8888888888888888,0.7586206896551724,0.8817511244377811,0.75,3.9889840465642745,0.8620689655172413,2.946884049356271e-05,0.09999999999999998
american civil liberties union of texas,new civil liberties alliance,0.5782808142733041,0.55538228948174,0.6268656716417911,0.7142857142857143,0.6567164179104478,0.6976744186046511,0.5128205128205128,0.7112942612942613,0.42857142857142855,4.204692619390966,0.717948717948718,0.00010336644909383643,0.050000000000000044
innocence project new york new york,new york life,0.5395992610339343,0.6823794335105353,0.41666666666666663,0.7692307692307692,0.45833333333333337,0.7619047619047619,0.2571428571428571,0.4896520146520147,0.4,3.871201010907891,0.37142857142857144,5.510417891314684e-06,0.050000000000000044
buckeye inst,buckeye power,0.7524755589081534,0.6709418540167956,0.64,0.8,0.64,0.736842105263158,0.6153846153846154,0.8564102564102564,0.3333333333333333,3.2188758248682006,0.9230769230769231,0.000361461611891945,0.09999999999999998
american hospital assn,oklahoma hospital assn,0.5624059819198375,0.6332743147571269,0.7727272727272727,0.8421052631578947,0.5909090909090908,0.7727272727272728,0.6363636363636364,0.7700534759358288,0.6666666666666666,3.784189633918261,1.0,0.0007723593881210403,0.09999999999999998
criminal justice legal fdn,digital justice fdn,0.45758140465532837,0.3954283994458152,0.7111111111111111,0.7222222222222221,0.7111111111111111,0.7333333333333333,0.6153846153846154,0.7566632928475033,0.4,3.8066624897703196,0.7307692307692307,3.216101860465871e-05,0.19999999999999996
asian american community services,oasis legal services,0.35624986562750877,0.2578202320610449,0.5660377358490566,0.625,0.5660377358490566,0.5714285714285715,0.4242424242424242,0.6237373737373737,0.2,3.970291913552122,0.6060606060606061,5.927218968621464e-05,0.19999999999999996
geisinger,geisinger health plan,0.7173772726515153,0.7506413201526245,0.6,1.0,0.6,1.0,0.4285714285714286,0.8857142857142858,0.3333333333333333,3.4011973816621555,0.42857142857142855,0.00031643092803120747,0.15000000000000002
legal aid soc,legal aid soc in new york city,0.6240493733981989,0.6698298625180243,0.6046511627906976,1.0,0.6046511627906976,1.0,0.43333333333333335,0.8866666666666667,0.42857142857142855,3.7612001156935624,0.43333333333333335,6.173953702200678e-05,0.9
new york city residents alliance,new york residents alliance,0.8379184415045094,0.8902053793818687,0.9152542372881356,0.851063829787234,0.9152542372881356,1.0,0.84375,0.9243055555555555,0.8,4.07753744390572,0.84375,0.000990242778910423,0.4
d.c. assn of criminal defense lawyers,georgia assn of criminal defense lawyers,0.7298183124479598,0.8599676813039411,0.8571428571428572,0.9428571428571427,0.8311688311688311,0.927536231884058,0.825,0.754115479115479,0.8333333333333334,4.343805421853684,0.925,0.0,0.09999999999999998
north carolina family policy council,north carolina vaping council,0.5816007908675873,0.5970790642578215,0.8,0.7407407407407408,0.7692307692307692,0.8627450980392157,0.7222222222222222,0.8929855585027999,0.4,4.174387269895637,0.8055555555555556,1.6322077437494185e-05,0.050000000000000044
independent council on women’s sport,independent women’s forum,0.6122611267942499,0.4411829020513794,0.7213114754098361,0.7,0.7213114754098361,0.8636363636363636,0.5833333333333333,0.8682995169082125,0.3333333333333333,4.110873864173311,0.6944444444444444,0.0021547178774041693,0.09999999999999998
maryland family inst,public justice ctr (maryland),0.2966033295772727,0.44239849811777915,0.326530612244898,0.5517241379310345,0.326530612244898,0.3265306122448979,0.13793103448275867,0.5323754789272032,0.0,3.8918202981106265,0.6896551724137931,3.3375690420761474e-05,0.09999999999999998
aclu of the district of columbia,bar assn for the district of columbia,0.7415060575886159,0.6831500916329555,0.8115942028985508,0.8852459016393442,0.8115942028985508,0.9056603773584905,0.7567567567567568,0.7932296520658589,0.7142857142857143,4.23410650459726,0.8648648648648649,0.0002502806949248634,0.050000000000000044
arkansas state chamber of commerce,longview chamber of commerce,0.4959541368692724,0.5166815372214917,0.7096774193548387,0.8571428571428572,0.6129032258064516,0.8085106382978724,0.6176470588235294,0.6745607333842628,0.4,4.127134385045092,0.8235294117647058,3.1044597039553345e-05,0.09999999999999998
